date_key,line_key,city_key,ridership,day_type,target_ridership
20240605,4,1,10400,Weekday,10538
20240605,2,1,20798,Weekday,20741
20240605,1,1,24854,Weekday,25486
20240605,8,2,9977,Weekday,10427
20240605,7,2,12283,Weekday,12541
20240606,4,1,10988,Weekday,10450
20240606,3,1,13219,Weekday,13125
20240606,2,1,26433,Weekday,25930
20240606,1,1,16348,Weekday,15773
20240606,6,2,7601,Weekday,7292
20240606,5,2,7257,Weekday,7415
20240606,8,2,7120,Weekday,7181
20240606,7,2,17529,Weekday,17175
20240607,6,2,8831,Weekday,8813
20240607,5,2,8953,Weekday,9343
20240607,8,2,9580,Weekday,9215
20240607,7,2,13257,Weekday,12966
20240607,1,1,26042,Weekday,26233
20240607,2,1,23346,Weekday,22433
20240607,3,1,13651,Weekday,13234
20240607,4,1,12074,Weekday,11613
20240608,6,2,5401,Weekend,5578
20240608,7,2,7572,Weekend,7617
20240608,5,2,5558,Weekend,5756
20240608,1,1,13648,Weekend,14242
20240608,2,1,13304,Weekend,13130
20240608,4,1,6974,Weekend,7121
20240608,3,1,7781,Weekend,7753
20240608,8,2,5105,Weekend,5136
20240609,7,2,7040,Weekend,7204
20240609,6,2,4451,Weekend,4414
20240609,4,1,7647,Weekend,7403
20240609,3,1,6868,Weekend,7123
20240609,1,1,13802,Weekend,14356
20240609,2,1,11990,Weekend,11504
20240609,8,2,4096,Weekend,3925
20240609,5,2,4165,Weekend,4289
20240610,2,1,21892,Weekday,22900
20240610,3,1,11486,Weekday,11167
20240610,4,1,12544,Weekday,12385
20240610,1,1,22106,Weekday,21086
20240610,7,2,15203,Weekday,15847
20240610,8,2,9833,Weekday,9554
20240610,5,2,7771,Weekday,8127
20240610,6,2,6940,Weekday,6820
20240611,8,2,7657,Weekday,7702
20240611,5,2,9326,Weekday,9735
20240611,7,2,16791,Weekday,16463
20240611,6,2,8462,Weekday,8451
20240611,3,1,9749,Weekday,9283
20240611,2,1,25627,Weekday,25678
20240611,1,1,22981,Weekday,22170
20240611,4,1,14040,Weekday,13947
20240612,7,2,17483,Weekday,16768
20240612,8,2,9559,Weekday,9936
20240612,5,2,10304,Weekday,9870
20240612,6,2,9663,Weekday,9643
20240612,1,1,25537,Weekday,26496
20240612,2,1,21876,Weekday,22704
20240612,3,1,11292,Weekday,11579
20240612,4,1,11555,Weekday,11014
20240613,8,2,8191,Weekday,8081
20240613,5,2,8778,Weekday,9050
20240613,6,2,6669,Weekday,6994
20240613,7,2,13908,Weekday,13457
20240613,1,1,17673,Weekday,16879
20240613,3,1,11985,Weekday,12060
20240613,4,1,11209,Weekday,10851
20240613,2,1,25870,Weekday,24637
20240614,8,2,7201,Weekday,7512
20240614,1,1,19347,Weekday,19000
20240614,2,1,27293,Weekday,27475
20240614,5,2,6255,Weekday,6125
20240614,3,1,8803,Weekday,8792
20240614,4,1,12736,Weekday,13083
20240614,7,2,22286,Weekday,21876
20240614,6,2,8700,Weekday,9067
20240615,6,2,4673,Weekend,4536
20240615,5,2,4237,Weekend,4152
20240615,8,2,4710,Weekend,4765
20240615,7,2,9180,Weekend,9169
20240615,3,1,7947,Weekend,7579
20240615,1,1,17352,Weekend,17039
20240615,4,1,7531,Weekend,7873
20240615,2,1,12224,Weekend,12601
20240616,8,2,4866,Weekend,4987
20240616,3,1,5938,Weekend,6042
20240616,2,1,14164,Weekend,13742
20240616,1,1,10614,Weekend,10095
20240616,6,2,4242,Weekend,4282
20240616,4,1,8397,Weekend,8810
20240616,7,2,9618,Weekend,9920
20240616,5,2,5303,Weekend,5320
20240617,1,1,21598,Weekday,21200
20240617,7,2,15243,Weekday,15440
20240617,8,2,14053,Weekday,13866
20240617,5,2,8731,Weekday,8391
20240617,6,2,9469,Weekday,9545
20240617,4,1,10965,Weekday,11040
20240617,3,1,12367,Weekday,12169
20240617,2,1,23671,Weekday,23683
20240618,7,2,13805,Weekday,13880
20240618,4,1,14188,Weekday,13604
20240618,3,1,12459,Weekday,12870
20240618,2,1,22298,Weekday,21749
20240618,1,1,20123,Weekday,19564
20240618,5,2,6589,Weekday,6525
20240618,8,2,8778,Weekday,8667
20240618,6,2,6482,Weekday,6563
20240619,1,1,18980,Weekday,18551
20240619,4,1,12290,Weekday,12692
20240619,3,1,11518,Weekday,11546
20240619,2,1,21877,Weekday,21648
20240619,6,2,6597,Weekday,6347
20240619,5,2,7314,Weekday,7197
20240619,7,2,19124,Weekday,19923
20240619,8,2,9532,Weekday,9369
20240620,5,2,9081,Weekday,9356
20240620,6,2,8494,Weekday,8289
20240620,8,2,6939,Weekday,7260
20240620,7,2,18732,Weekday,18385
20240620,2,1,20087,Weekday,19893
20240620,1,1,24582,Weekday,24421
20240620,3,1,10832,Weekday,11301
20240620,4,1,10817,Weekday,10749
20240621,7,2,13893,Weekday,13291
20240621,1,1,21625,Weekday,22208
20240621,2,1,22284,Weekday,22894
20240621,5,2,7381,Weekday,7261
20240621,4,1,12944,Weekday,12837
20240621,8,2,11065,Weekday,11393
20240621,6,2,9248,Weekday,9268
20240621,3,1,12486,Weekday,12061
20240622,4,1,7851,Weekend,7753
20240622,3,1,6921,Weekend,6595
20240622,2,1,14268,Weekend,14291
20240622,1,1,15819,Weekend,15850
20240622,7,2,7074,Weekend,7020
20240622,8,2,5120,Weekend,4941
20240622,5,2,3695,Weekend,3769
20240622,6,2,4781,Weekend,4670
20240623,2,1,15188,Weekend,15766
20240623,1,1,16863,Weekend,17025
20240623,8,2,4576,Weekend,4538
20240623,7,2,7067,Weekend,7233
20240623,3,1,8008,Weekend,8388
20240623,5,2,5299,Weekend,5338
20240623,4,1,9025,Weekend,8930
20240623,6,2,5517,Weekend,5774
20240624,1,1,19917,Weekday,20004
20240624,8,2,8296,Weekday,8035
20240624,2,1,23721,Weekday,23183
20240624,4,1,15053,Weekday,14383
20240624,5,2,7292,Weekday,7483
20240624,3,1,11866,Weekday,12397
20240624,6,2,8072,Weekday,7833
20240624,7,2,15767,Weekday,15050
20240625,6,2,8910,Weekday,8898
20240625,5,2,7636,Weekday,7329
20240625,8,2,6656,Weekday,6823
20240625,1,1,26642,Weekday,26536
20240625,2,1,22799,Weekday,21668
20240625,7,2,12210,Weekday,12793
20240625,3,1,11002,Weekday,11319
20240625,4,1,13964,Weekday,13836
20240626,6,2,7052,Weekday,6871
20240626,5,2,8623,Weekday,8280
20240626,8,2,9957,Weekday,10392
20240626,7,2,17389,Weekday,16596
20240626,1,1,21415,Weekday,20427
20240626,2,1,22848,Weekday,22731
20240626,3,1,13526,Weekday,14182
20240626,4,1,13553,Weekday,13001
20240627,5,2,9032,Weekday,8632
20240627,4,1,11774,Weekday,12065
20240627,8,2,8532,Weekday,8206
20240627,1,1,23646,Weekday,22822
20240627,6,2,7226,Weekday,7289
20240627,3,1,13378,Weekday,13393
20240627,7,2,13483,Weekday,13602
20240627,2,1,23440,Weekday,24523
20240628,7,2,11293,Weekday,11623
20240628,1,1,20447,Weekday,21024
20240628,8,2,7388,Weekday,7226
20240628,4,1,10182,Weekday,9790
20240628,5,2,8583,Weekday,8535
20240628,3,1,11133,Weekday,11497
20240628,6,2,10861,Weekday,11398
20240628,2,1,24226,Weekday,25264
20240629,4,1,9609,Weekend,9818
20240629,3,1,6198,Weekend,5902
20240629,2,1,16479,Weekend,16207
20240629,1,1,8986,Weekend,8979
20240629,7,2,9262,Weekend,9149
20240629,8,2,2907,Weekend,2873
20240629,5,2,5155,Weekend,4925
20240629,6,2,5808,Weekend,5922
20240630,7,2,9817,Weekend,9668
20240630,1,1,10980,Weekend,10740
20240630,8,2,4281,Weekend,4346
20240630,5,2,4143,Weekend,4213
20240630,2,1,13654,Weekend,13124
20240630,3,1,6888,Weekend,6934
20240630,4,1,7839,Weekend,7633
20240630,6,2,4311,Weekend,4157
20240701,3,1,13815,Weekday,13320
20240701,4,1,12514,Weekday,12208
20240701,2,1,21366,Weekday,21779
20240701,6,2,8711,Weekday,9035
20240701,1,1,21628,Weekday,21326
20240701,7,2,12081,Weekday,11664
20240701,8,2,10251,Weekday,10062
20240701,5,2,8770,Weekday,8744
20240702,6,2,7559,Weekday,7637
20240702,7,2,16164,Weekday,16623
20240702,2,1,25911,Weekday,24900
20240702,3,1,11371,Weekday,11015
20240702,4,1,11229,Weekday,10986
20240702,8,2,8614,Weekday,8600
20240702,5,2,6489,Weekday,6301
20240702,1,1,24331,Weekday,25510
20240703,2,1,21944,Weekday,22839
20240703,1,1,27970,Weekday,26746
20240703,8,2,5910,Weekday,5933
20240703,7,2,16181,Weekday,15825
20240703,5,2,8198,Weekday,7790
20240703,4,1,13022,Weekday,12988
20240703,6,2,5823,Weekday,6016
20240703,3,1,11310,Weekday,11654
20240704,6,2,7540,Weekday,7411
20240704,4,1,13312,Weekday,13250
20240704,3,1,14015,Weekday,13451
20240704,5,2,5651,Weekday,5704
20240704,2,1,16439,Weekday,16547
20240704,1,1,17769,Weekday,17902
20240704,8,2,10833,Weekday,10576
20240704,7,2,14167,Weekday,14703
20240705,6,2,9306,Weekday,9502
20240705,5,2,8009,Weekday,8213
20240705,8,2,9854,Weekday,10071
20240705,7,2,16635,Weekday,16075
20240705,2,1,17988,Weekday,18756
20240705,1,1,25405,Weekday,24405
20240705,4,1,12814,Weekday,12750
20240705,3,1,10530,Weekday,10806
20240706,7,2,10872,Weekend,11259
20240706,8,2,4166,Weekend,4366
20240706,5,2,4712,Weekend,4842
20240706,2,1,11823,Weekend,11645
20240706,6,2,4212,Weekend,4285
20240706,4,1,6389,Weekend,6208
20240706,1,1,15347,Weekend,15052
20240706,3,1,9285,Weekend,8885
20240707,2,1,14605,Weekend,14823
20240707,6,2,5473,Weekend,5233
20240707,5,2,5097,Weekend,5038
20240707,4,1,7994,Weekend,8190
20240707,7,2,7281,Weekend,7301
20240707,8,2,4678,Weekend,4693
20240707,3,1,8438,Weekend,8541
20240707,1,1,14680,Weekend,14644
20240708,6,2,6553,Weekday,6817
20240708,1,1,22553,Weekday,22170
20240708,2,1,24167,Weekday,25132
20240708,3,1,10343,Weekday,10492
20240708,5,2,9160,Weekday,9391
20240708,7,2,15559,Weekday,15634
20240708,8,2,9384,Weekday,9179
20240708,4,1,10779,Weekday,10509
20240709,7,2,16114,Weekday,15322
20240709,8,2,8774,Weekday,8405
20240709,5,2,7647,Weekday,7487
20240709,6,2,8745,Weekday,8323
20240709,1,1,21986,Weekday,22318
20240709,2,1,18743,Weekday,18582
20240709,3,1,11008,Weekday,10929
20240709,4,1,10341,Weekday,10303
20240710,5,2,8283,Weekday,8267
20240710,3,1,12194,Weekday,12171
20240710,6,2,10746,Weekday,10468
20240710,7,2,17269,Weekday,17455
20240710,1,1,19015,Weekday,18946
20240710,8,2,9792,Weekday,10011
20240710,2,1,20585,Weekday,19633
20240710,4,1,11748,Weekday,12190
20240711,3,1,12383,Weekday,12471
20240711,7,2,15099,Weekday,15090
20240711,8,2,9526,Weekday,9471
20240711,5,2,8931,Weekday,9341
20240711,6,2,9240,Weekday,9376
20240711,2,1,18929,Weekday,19511
20240711,1,1,22123,Weekday,22443
20240711,4,1,10271,Weekday,10655
20240712,1,1,23407,Weekday,22624
20240712,3,1,14299,Weekday,13584
20240712,4,1,13538,Weekday,13767
20240712,2,1,19510,Weekday,20413
20240712,7,2,17151,Weekday,16709
20240712,8,2,7428,Weekday,7350
20240712,6,2,9525,Weekday,9250
20240712,5,2,6866,Weekday,7200
20240713,2,1,16878,Weekend,16332
20240713,4,1,7867,Weekend,8075
20240713,3,1,7393,Weekend,7106
20240713,1,1,15223,Weekend,15715
20240713,6,2,5088,Weekend,5052
20240713,7,2,9780,Weekend,9996
20240713,8,2,5056,Weekend,5157
20240713,5,2,4834,Weekend,4754
20240714,7,2,9035,Weekend,9005
20240714,6,2,5426,Weekend,5364
20240714,5,2,3364,Weekend,3492
20240714,1,1,17352,Weekend,18178
20240714,2,1,15148,Weekend,15654
20240714,3,1,6417,Weekend,6331
20240714,4,1,7004,Weekend,7222
20240714,8,2,4680,Weekend,4579
20240715,1,1,23508,Weekday,24192
20240715,2,1,19033,Weekday,18291
20240715,3,1,14463,Weekday,15020
20240715,5,2,9465,Weekday,9012
20240715,4,1,11356,Weekday,11325
20240715,7,2,18460,Weekday,18607
20240715,8,2,8956,Weekday,9118
20240715,6,2,9286,Weekday,9323
20240716,7,2,15023,Weekday,15560
20240716,8,2,9815,Weekday,9878
20240716,6,2,10109,Weekday,10069
20240716,5,2,8230,Weekday,8275
20240716,4,1,11252,Weekday,11663
20240716,3,1,12131,Weekday,12500
20240716,2,1,27016,Weekday,25855
20240716,1,1,25551,Weekday,24410
20240717,3,1,11946,Weekday,12261
20240717,2,1,17338,Weekday,18165
20240717,1,1,24770,Weekday,25925
20240717,6,2,8017,Weekday,7865
20240717,5,2,7625,Weekday,7756
20240717,8,2,9256,Weekday,9686
20240717,7,2,17512,Weekday,16950
20240717,4,1,11456,Weekday,11100
20240718,2,1,24556,Weekday,25709
20240718,7,2,20411,Weekday,20534
20240718,8,2,7366,Weekday,7623
20240718,4,1,14778,Weekday,14946
20240718,6,2,11464,Weekday,11775
20240718,3,1,12173,Weekday,11897
20240718,1,1,23756,Weekday,24378
20240718,5,2,7098,Weekday,6887
20240719,4,1,11839,Weekday,12013
20240719,3,1,12898,Weekday,13008
20240719,2,1,22445,Weekday,21564
20240719,1,1,22799,Weekday,21781
20240719,6,2,8881,Weekday,8513
20240719,5,2,9688,Weekday,9573
20240719,8,2,7801,Weekday,7878
20240719,7,2,14689,Weekday,14819
20240720,7,2,9349,Weekend,9126
20240720,4,1,7398,Weekend,7088
20240720,3,1,7322,Weekend,7636
20240720,8,2,4401,Weekend,4484
20240720,1,1,13557,Weekend,13503
20240720,6,2,3472,Weekend,3471
20240720,5,2,4369,Weekend,4334
20240720,2,1,13765,Weekend,13207
20240721,6,2,5140,Weekend,5131
20240721,1,1,16990,Weekend,16782
20240721,2,1,14040,Weekend,14541
20240721,8,2,4623,Weekend,4485
20240721,7,2,8086,Weekend,8475
20240721,4,1,7077,Weekend,7407
20240721,3,1,9080,Weekend,9180
20240721,5,2,4850,Weekend,4980
20240722,2,1,26237,Weekday,25429
20240722,1,1,21445,Weekday,20989
20240722,4,1,12628,Weekday,13159
20240722,7,2,14425,Weekday,14080
20240722,8,2,7672,Weekday,7520
20240722,5,2,6779,Weekday,6490
20240722,6,2,7366,Weekday,7170
20240722,3,1,10124,Weekday,9832
20240723,8,2,7934,Weekday,7888
20240723,1,1,23191,Weekday,23600
20240723,2,1,18164,Weekday,18848
20240723,3,1,9794,Weekday,9687
20240723,4,1,13104,Weekday,13158
20240723,7,2,15609,Weekday,15396
20240723,5,2,11140,Weekday,11395
20240723,6,2,6626,Weekday,6338
20240724,4,1,11053,Weekday,11371
20240724,3,1,9320,Weekday,9673
20240724,2,1,16959,Weekday,17395
20240724,1,1,23854,Weekday,23581
20240724,6,2,5637,Weekday,5553
20240724,8,2,10296,Weekday,10711
20240724,5,2,8644,Weekday,8962
20240724,7,2,18221,Weekday,18243
20240725,6,2,6712,Weekday,6850
20240725,5,2,9271,Weekday,9694
20240725,8,2,7684,Weekday,7593
20240725,7,2,15478,Weekday,15533
20240725,4,1,10999,Weekday,10454
20240725,1,1,21565,Weekday,22576
20240725,2,1,18049,Weekday,18294
20240725,3,1,9549,Weekday,9707
20240726,2,1,24563,Weekday,23384
20240726,3,1,11982,Weekday,11905
20240726,4,1,10210,Weekday,10377
20240726,1,1,17563,Weekday,17950
20240726,6,2,8058,Weekday,8442
20240726,5,2,8413,Weekday,8482
20240726,8,2,6776,Weekday,6507
20240726,7,2,14720,Weekday,14604
20240727,6,2,4751,Weekend,4542
20240727,5,2,4584,Weekend,4709
20240727,8,2,4038,Weekend,3916
20240727,7,2,8099,Weekend,7715
20240727,1,1,15298,Weekend,15937
20240727,2,1,13033,Weekend,13259
20240727,3,1,6715,Weekend,6822
20240727,4,1,5856,Weekend,5698
20240728,4,1,6144,Weekend,6161
20240728,3,1,6676,Weekend,6453
20240728,2,1,14709,Weekend,14352
20240728,1,1,11045,Weekend,11446
20240728,7,2,7280,Weekend,7550
20240728,5,2,4712,Weekend,4647
20240728,6,2,6153,Weekend,6039
20240728,8,2,5515,Weekend,5730
20240729,7,2,18054,Weekday,17397
20240729,5,2,11284,Weekday,11093
20240729,4,1,11578,Weekday,11668
20240729,8,2,10055,Weekday,10395
20240729,2,1,20954,Weekday,20641
20240729,1,1,20432,Weekday,19654
20240729,3,1,11011,Weekday,11424
20240729,6,2,9776,Weekday,10169
20240730,1,1,25108,Weekday,25460
20240730,2,1,23465,Weekday,23350
20240730,3,1,12031,Weekday,12208
20240730,4,1,10504,Weekday,10536
20240730,6,2,9874,Weekday,9796
20240730,5,2,7886,Weekday,7989
20240730,8,2,9574,Weekday,9469
20240730,7,2,13572,Weekday,13041
20240731,7,2,21243,Weekday,21276
20240731,6,2,8900,Weekday,8767
20240731,5,2,7354,Weekday,7643
20240731,8,2,9105,Weekday,9412
20240731,2,1,21345,Weekday,21404
20240731,1,1,23675,Weekday,23784
20240731,3,1,12471,Weekday,12589
20240731,4,1,10095,Weekday,9865
20240801,3,1,13367,Weekday,13591
20240801,4,1,8433,Weekday,8710
20240801,2,1,17142,Weekday,16512
20240801,1,1,20883,Weekday,21468
20240801,6,2,7991,Weekday,8041
20240801,8,2,10108,Weekday,9910
20240801,7,2,19310,Weekday,19431
20240801,5,2,10454,Weekday,10446
20240802,7,2,16394,Weekday,16475
20240802,1,1,24810,Weekday,23815
20240802,2,1,22774,Weekday,23565
20240802,3,1,13829,Weekday,13423
20240802,4,1,10923,Weekday,10801
20240802,6,2,10382,Weekday,10371
20240802,5,2,10327,Weekday,10419
20240802,8,2,7969,Weekday,7674
20240803,7,2,10623,Weekend,11001
20240803,6,2,4483,Weekend,4497
20240803,1,1,13078,Weekend,12565
20240803,2,1,14739,Weekend,14852
20240803,3,1,7282,Weekend,7152
20240803,4,1,6002,Weekend,6216
20240803,5,2,3351,Weekend,3306
20240803,8,2,3348,Weekend,3481
20240804,6,2,3539,Weekend,3550
20240804,8,2,6181,Weekend,5984
20240804,7,2,6762,Weekend,7099
20240804,5,2,4168,Weekend,4135
20240804,1,1,13085,Weekend,12961
20240804,2,1,13001,Weekend,13065
20240804,3,1,5970,Weekend,6226
20240804,4,1,7617,Weekend,7446
20240805,3,1,10498,Weekday,10641
20240805,4,1,12218,Weekday,12044
20240805,1,1,21807,Weekday,21391
20240805,6,2,7368,Weekday,7160
20240805,5,2,9015,Weekday,8792
20240805,8,2,8510,Weekday,8531
20240805,7,2,16810,Weekday,16997
20240805,2,1,21235,Weekday,20491
20240806,6,2,8712,Weekday,8731
20240806,5,2,8175,Weekday,8486
20240806,8,2,10414,Weekday,10227
20240806,7,2,15586,Weekday,15736
20240806,3,1,11399,Weekday,11798
20240806,2,1,21265,Weekday,21864
20240806,1,1,24250,Weekday,23415
20240806,4,1,11384,Weekday,11449
20240807,3,1,11787,Weekday,11615
20240807,4,1,11517,Weekday,11422
20240807,2,1,20667,Weekday,20801
20240807,1,1,18844,Weekday,18387
20240807,6,2,10239,Weekday,10470
20240807,8,2,8430,Weekday,8011
20240807,7,2,16193,Weekday,16101
20240807,5,2,7448,Weekday,7261
20240808,1,1,17132,Weekday,17368
20240808,2,1,22414,Weekday,23048
20240808,3,1,10541,Weekday,10099
20240808,4,1,11459,Weekday,11520
20240808,6,2,6100,Weekday,6041
20240808,5,2,9699,Weekday,10052
20240808,8,2,6344,Weekday,6235
20240808,7,2,16048,Weekday,16072
20240809,7,2,17039,Weekday,16412
20240809,5,2,9641,Weekday,9801
20240809,8,2,6351,Weekday,6229
20240809,4,1,11780,Weekday,11621
20240809,3,1,11569,Weekday,11915
20240809,2,1,23931,Weekday,23809
20240809,1,1,20423,Weekday,20101
20240809,6,2,6255,Weekday,5990
20240810,5,2,4119,Weekend,4087
20240810,8,2,4733,Weekend,4770
20240810,6,2,3862,Weekend,3987
20240810,4,1,7331,Weekend,7540
20240810,3,1,8314,Weekend,8392
20240810,2,1,13866,Weekend,13257
20240810,1,1,13213,Weekend,12963
20240810,7,2,5928,Weekend,6062
20240811,6,2,5529,Weekend,5362
20240811,5,2,3984,Weekend,3839
20240811,8,2,5077,Weekend,4904
20240811,4,1,9010,Weekend,9170
20240811,3,1,5610,Weekend,5575
20240811,2,1,12424,Weekend,12805
20240811,1,1,13115,Weekend,13168
20240811,7,2,7090,Weekend,7370
20240812,6,2,9576,Weekday,9511
20240812,8,2,8206,Weekday,8493
20240812,5,2,7957,Weekday,7705
20240812,4,1,12790,Weekday,12287
20240812,3,1,13682,Weekday,13224
20240812,2,1,22667,Weekday,23640
20240812,1,1,19370,Weekday,19742
20240812,7,2,21722,Weekday,22007
20240813,7,2,18346,Weekday,18147
20240813,1,1,20020,Weekday,20892
20240813,8,2,7430,Weekday,7403
20240813,6,2,7113,Weekday,7403
20240813,5,2,8829,Weekday,9255
20240813,4,1,10436,Weekday,10585
20240813,2,1,21639,Weekday,21186
20240813,3,1,11926,Weekday,12141
20240814,1,1,18348,Weekday,18183
20240814,6,2,9567,Weekday,10043
20240814,5,2,7568,Weekday,7353
20240814,8,2,10451,Weekday,10188
20240814,7,2,12483,Weekday,11928
20240814,2,1,17705,Weekday,17337
20240814,3,1,11285,Weekday,11412
20240814,4,1,12247,Weekday,12643
20240815,1,1,21072,Weekday,20192
20240815,2,1,19593,Weekday,20161
20240815,4,1,11212,Weekday,11180
20240815,7,2,15052,Weekday,15656
20240815,5,2,6794,Weekday,6551
20240815,6,2,7146,Weekday,7183
20240815,3,1,11871,Weekday,11417
20240815,8,2,8535,Weekday,8267
20240816,4,1,10059,Weekday,10384
20240816,3,1,10440,Weekday,10132
20240816,2,1,21810,Weekday,21954
20240816,1,1,16032,Weekday,15992
20240816,7,2,11018,Weekday,11247
20240816,8,2,6605,Weekday,6353
20240816,5,2,6778,Weekday,6819
20240816,6,2,7558,Weekday,7817
20240817,2,1,11371,Weekend,11758
20240817,1,1,13446,Weekend,12890
20240817,4,1,6545,Weekend,6840
20240817,7,2,7574,Weekend,7430
20240817,5,2,5591,Weekend,5360
20240817,6,2,4101,Weekend,3913
20240817,3,1,7180,Weekend,7015
20240817,8,2,5418,Weekend,5281
20240818,1,1,12861,Weekend,13084
20240818,8,2,4604,Weekend,4579
20240818,7,2,5354,Weekend,5523
20240818,2,1,13716,Weekend,13898
20240818,5,2,5070,Weekend,5087
20240818,6,2,4395,Weekend,4460
20240818,4,1,7130,Weekend,6982
20240818,3,1,7165,Weekend,7515
20240819,4,1,13497,Weekday,13981
20240819,3,1,8974,Weekday,8573
20240819,2,1,20215,Weekday,21113
20240819,8,2,11269,Weekday,10819
20240819,6,2,8824,Weekday,8870
20240819,7,2,16553,Weekday,15971
20240819,5,2,7525,Weekday,7241
20240819,1,1,19370,Weekday,19902
20240820,6,2,6418,Weekday,6377
20240820,8,2,7916,Weekday,7601
20240820,7,2,15370,Weekday,15243
20240820,1,1,23057,Weekday,22789
20240820,2,1,20732,Weekday,20826
20240820,3,1,10261,Weekday,10229
20240820,4,1,9441,Weekday,9830
20240820,5,2,9525,Weekday,9552
20240821,5,2,7760,Weekday,7948
20240821,8,2,7548,Weekday,7503
20240821,7,2,14595,Weekday,14004
20240821,2,1,20385,Weekday,20725
20240821,4,1,10377,Weekday,9989
20240821,3,1,9452,Weekday,9263
20240821,1,1,18866,Weekday,19549
20240821,6,2,9292,Weekday,9012
20240822,6,2,10773,Weekday,11270
20240822,5,2,7980,Weekday,7924
20240822,8,2,6443,Weekday,6378
20240822,7,2,15876,Weekday,15183
20240822,4,1,9115,Weekday,9197
20240822,3,1,12074,Weekday,12600
20240822,2,1,18077,Weekday,17981
20240822,1,1,23238,Weekday,22604
20240823,3,1,10539,Weekday,10307
20240823,2,1,21260,Weekday,20327
20240823,7,2,15392,Weekday,16066
20240823,8,2,8385,Weekday,8313
20240823,5,2,8494,Weekday,8826
20240823,6,2,6857,Weekday,6818
20240823,4,1,11277,Weekday,10962
20240823,1,1,19800,Weekday,19192
20240824,2,1,12451,Weekend,12999
20240824,5,2,4020,Weekend,3832
20240824,8,2,3681,Weekend,3591
20240824,4,1,6489,Weekend,6506
20240824,3,1,7828,Weekend,7712
20240824,1,1,14648,Weekend,14916
20240824,7,2,9204,Weekend,9310
20240824,6,2,3850,Weekend,3782
20240825,6,2,5183,Weekend,5085
20240825,7,2,9802,Weekend,10006
20240825,5,2,5303,Weekend,5148
20240825,1,1,13290,Weekend,12937
20240825,8,2,4629,Weekend,4811
20240825,2,1,12737,Weekend,12646
20240825,3,1,6374,Weekend,6269
20240825,4,1,6344,Weekend,6205
20240826,7,2,14869,Weekday,15185
20240826,5,2,6240,Weekday,6131
20240826,1,1,17904,Weekday,17969
20240826,2,1,20868,Weekday,20832
20240826,3,1,11127,Weekday,11622
20240826,4,1,10170,Weekday,10584
20240826,6,2,9773,Weekday,9988
20240826,8,2,7906,Weekday,7742
20240827,2,1,20335,Weekday,20282
20240827,1,1,16448,Weekday,16871
20240827,7,2,14516,Weekday,15176
20240827,8,2,7297,Weekday,7279
20240827,5,2,6827,Weekday,6672
20240827,6,2,7418,Weekday,7352
20240827,4,1,11100,Weekday,10688
20240827,3,1,11421,Weekday,11867
20240828,3,1,11860,Weekday,12305
20240828,7,2,19122,Weekday,18553
20240828,2,1,18860,Weekday,19303
20240828,1,1,20414,Weekday,19674
20240828,6,2,8003,Weekday,8321
20240828,5,2,4900,Weekday,4982
20240828,4,1,9803,Weekday,10186
20240828,8,2,7501,Weekday,7522
20240829,2,1,17204,Weekday,17406
20240829,8,2,9237,Weekday,9234
20240829,5,2,8595,Weekday,8920
20240829,7,2,14673,Weekday,15317
20240829,1,1,18501,Weekday,19200
20240829,4,1,10195,Weekday,10141
20240829,6,2,7689,Weekday,8036
20240829,3,1,8706,Weekday,9087
20240830,6,2,8784,Weekday,8754
20240830,5,2,6926,Weekday,6664
20240830,8,2,7753,Weekday,7419
20240830,7,2,10720,Weekday,10370
20240830,2,1,18657,Weekday,18094
20240830,3,1,11231,Weekday,11438
20240830,4,1,10916,Weekday,11311
20240830,1,1,20146,Weekday,20171
20240831,6,2,3244,Weekend,3387
20240831,1,1,15211,Weekend,14483
20240831,2,1,12282,Weekend,11832
20240831,3,1,6495,Weekend,6404
20240831,4,1,6705,Weekend,6818
20240831,7,2,6827,Weekend,6530
20240831,8,2,4546,Weekend,4633
20240831,5,2,5028,Weekend,4903
20240901,7,2,8758,Weekend,8939
20240901,8,2,5809,Weekend,5905
20240901,5,2,3319,Weekend,3403
20240901,6,2,5916,Weekend,5858
20240901,4,1,7996,Weekend,8178
20240901,3,1,6397,Weekend,6118
20240901,2,1,12527,Weekend,12098
20240901,1,1,12636,Weekend,13102
20240902,3,1,11005,Weekday,11467
20240902,2,1,23656,Weekday,23718
20240902,1,1,16076,Weekday,16235
20240902,6,2,8426,Weekday,8614
20240902,5,2,8252,Weekday,7979
20240902,8,2,9218,Weekday,9546
20240902,7,2,14751,Weekday,15345
20240902,4,1,10167,Weekday,10374
20240903,1,1,15050,Weekday,14874
20240903,7,2,14987,Weekday,15652
20240903,8,2,7790,Weekday,7746
20240903,5,2,8146,Weekday,7889
20240903,6,2,9512,Weekday,9404
20240903,3,1,11261,Weekday,10735
20240903,2,1,15367,Weekday,14810
20240903,4,1,11316,Weekday,11495
20240904,6,2,8044,Weekday,8052
20240904,5,2,8767,Weekday,9124
20240904,8,2,8331,Weekday,8208
20240904,1,1,18234,Weekday,17787
20240904,7,2,14669,Weekday,14333
20240904,2,1,20920,Weekday,20909
20240904,3,1,7417,Weekday,7472
20240904,4,1,11495,Weekday,11900
20240905,1,1,18620,Weekday,19139
20240905,2,1,15428,Weekday,14903
